	0
3147	409828.194
3148	409769.198
3149	409706.224
3150	409648.046
3151	409587.676
3152	409522.96
3153	409460.67
3154	409386.38
3155	409285.982
3156	409188.53
3157	409075.06
3158	408953.37
3159	408815.766
3160	408657.664
3161	408487.488
3162	408313.67
3163	408152.344
3164	407989.856
3165	407835.656
3166	407697.608
3167	407596.248
3168	407497.46
3169	407395.11
3170	407293.742
3171	407195.064
3172	407089.322
3173	407012.188
3174	406950.872
3175	406920.15
3176	406898.112
3177	406896.872
3178	406910.32
3179	406948.624
3180	406995.782
3181	407044.702
3182	407101.976
3183	407151.516
3184	407193.848
3185	407231.308
3186	407272.856
3187	407314.618
3188	407356.418
3189	407397.68
3190	407439.522
3191	407481.888
3192	407557.142
3193	407671.344
3194	407789.606
3195	407916.306
3196	408043.08
3197	408177.418
3198	408315.174
3199	408457.666
3200	408596.49
3201	408748.374
3202	408928.644
3203	409106.358
3204	409279.854
3205	409458.302
3206	409645.294
3207	409831.52
3208	410027.616
3209	410222.378
3210	410403.698
3211	410588.356
3212	410741.192
3213	410929.414
3214	411128.662
3215	411337.57
3216	411567.53
3217	411809.638
3218	412045.828
3219	412286.38
3220	412528.062
3221	412780.302
3222	413035.426
3223	413293.08
3224	413558.592
3225	413825.484
3226	414095.212
3227	414354.066
3228	414610.668
3229	414861.792
3230	415109.712
3231	415348.834
3232	415588.668
3233	415827.734
3234	416063.32
3235	416295.732
3236	416531.464
3237	416765.786
3238	416992.692
3239	417222.824
3240	417458.538
3241	417675.954
3242	417927.642
3243	418189.984
3244	418479.668
3245	418783.65
3246	419091.86
3247	419402.066
3248	419713.368
3249	420025.95
3250	420341.67
3251	420660.034
3252	420991.242
3253	421326.544
3254	421662.332
3255	422005.846
3256	422367.12
3257	422729.902
3258	423096.758
3259	423463.468
3260	423810.14
3261	424140.16
3262	424465.834
3263	424789.776
3264	425115.696
3265	425436.666
3266	425759.64
3267	426086.274
3268	426421.184
3269	426766.004
3270	427100.654
3271	427432.928
3272	427758.902
3273	428068.108
3274	428385.82
3275	428714.658
3276	429038.85
3277	429360.486
3278	429684.186
3279	429994.448
3280	430308.722
3281	430623.25
3282	430939.532
3283	431258.808
3284	431576.578
3285	431894.396
3286	432204.866
3287	432501.362
3288	432806.092
3289	433108.72
3290	433408.81
3291	433636.734
3292	433869.96
3293	434109.948
3294	434363.706
3295	434615.584
3296	434861.376
3297	435134.236
3298	435421.214
3299	435699.526
3300	435932.478
3301	436164.172
3302	436393.39
3303	436618.668
3304	436839.744
3305	437066.9
3306	437328.09
3307	437602.322
3308	437852.986
3309	438123.846
3310	438400.572
3311	438681.352
3312	438947.392
3313	439202.958
3314	439454.544
3315	439690.372
3316	439916.686
3317	440096.632
3318	440271.59
3319	440442.048
3320	440608.114
3321	440763.278
3322	440915.788
3323	441062.424
3324	441202.536
3325	441343.772
3326	441479.772
3327	441596.852
3328	441708.234
3329	441817.212
3330	441920.568
3331	442012.782
3332	442116.028
3333	442209.124
3334	442298.274
3335	442381.644
3336	442452.524
3337	442520.118
3338	442583.064
3339	442654.782
3340	442731.836
3341	442807.318
3342	442883.306
3343	442956.898
3344	443027.954
3345	443091.884
3346	443148.782
3347	443202.244
3348	443244.79
3349	443273.12
3350	443276.116
3351	443282.98
3352	443295.212
3353	443306.02
3354	443309.324
3355	443298.486
3356	443274.292
3357	443218.982
3358	443110.554
3359	443002.586
3360	442887.11
3361	442768.462
3362	442639.632
3363	442498.952
3364	442358.5
3365	442215.478
3366	442073.444
3367	441929.688
3368	441769.084
3369	441598.702
3370	441425.426
3371	441246.854
3372	441056.092
3373	440853.388
3374	440649.914
3375	440432.484
3376	440214.148
3377	439994.032
3378	439765.07
3379	439536.642
3380	439303.1
3381	439061.016
3382	438814.54
3383	438560.114
3384	438307.816
3385	438060.238
3386	437815.126
3387	437567.962
3388	437333.252
3389	437075.288
3390	436784.574
3391	436477.706
3392	436161.732
3393	435842.1
3394	435522.552
3395	435204.982
3396	434888.21
3397	434570.586
3398	434258.276
3399	433914.318
3400	433548.566
3401	433174.696
3402	432795.354
3403	432421.81
3404	432045.814
3405	431668.028
3406	431288.694
3407	430906.32
3408	430529.284
3409	430152.134
3410	429760.494
3411	429377.658
3412	428995.916
3413	428610.968
3414	428228.388
3415	427846.026
3416	427459.25
3417	427070.264
3418	426682.962
3419	426296.586
3420	425919.042
3421	425547.062
3422	425174.62
3423	424803.792
3424	424441.292
3425	424084.51
3426	423723.512
3427	423370.432
3428	423009.472
3429	422622.078
3430	422235.764
3431	421839.342
3432	421447.26
3433	421055.962
3434	420664.778
3435	420271.072
3436	419879.746
3437	419488.246
3438	419095.924
3439	418698.478
3440	418294.796
3441	417882.4
3442	417470.158
3443	417059.418
3444	416642.564
3445	416224.846
3446	415802.9
3447	415379.346
3448	414952.326
3449	414539.366
3450	414108.528
3451	413679.908
3452	413249.812
3453	412818.584
3454	412387.688
3455	411957.652
3456	411527.422
3457	411091.306
3458	410651.968
3459	410204.826
3460	409762.438
3461	409322.192
3462	408870.878
3463	408426.132
3464	407982.328
3465	407524.908
3466	407067.51
3467	406598.472
3468	406125.206
3469	405659.91
3470	405194.43
3471	404723.948
3472	404247.63
3473	403773.274
3474	403291.522
3475	402791.052
3476	402282.46
3477	401776.0
3478	401273.544
3479	400765.232
3480	400256.16
3481	399753.536
3482	399241.796
3483	398730.362
3484	398229.08
3485	397741.522
3486	397235.446
3487	396722.036
3488	396194.98
3489	395650.038
3490	395104.922
3491	394563.106
3492	394024.752
3493	393499.092
3494	392981.694
3495	392474.414
3496	391975.11
3497	391475.63
3498	390978.306
3499	390487.39
3500	389998.666
3501	389510.636
3502	389022.628
3503	388544.964
3504	388069.328
3505	387596.202
3506	387107.604
3507	386616.656
3508	386129.924
3509	385640.358
3510	385136.074
3511	384633.756
3512	384122.198
3513	383604.236
3514	383075.086
3515	382549.802
3516	382024.84
3517	381504.062
3518	380978.316
3519	380460.67
3520	379947.872
3521	379420.704
3522	378896.5
3523	378378.494
3524	377860.596
3525	377340.038
3526	376816.454
3527	376295.25
3528	375777.952
3529	375259.644
3530	374743.542
3531	374238.324
3532	373747.312
3533	373256.35
3534	372772.066
3535	372295.822
3536	371836.97
3537	371381.32
3538	370936.012
3539	370503.05
3540	370077.658
3541	369659.348
3542	369251.728
3543	368844.672
3544	368441.052
3545	368043.216
3546	367646.134
3547	367255.224
3548	366866.414
3549	366445.344
3550	366010.648
3551	365571.664
3552	365133.698
3553	364700.43
3554	364264.85
3555	363837.734
3556	363417.23
3557	362992.426
3558	362585.132
3559	362191.684
3560	361797.79
3561	361405.62
3562	361015.552
3563	360627.572
3564	360251.266
3565	359883.376
3566	359513.024
3567	359144.102
3568	358782.65
3569	358450.836
3570	358144.656
3571	357866.48
3572	357587.3
3573	357299.158
3574	357009.288
3575	356717.28
3576	356428.9
3577	356143.858
3578	355855.682
3579	355568.36
3580	355281.328
3581	354995.394
3582	354714.054
3583	354423.958
3584	354137.33
3585	353850.602
3586	353568.262
3587	353285.274
3588	352994.574
3589	352697.124
3590	352402.586
3591	352104.104
3592	351819.876
3593	351545.472
3594	351274.284
3595	351008.13
3596	350744.372
3597	350486.022
3598	350226.762
3599	349966.274
3600	349708.752
3601	349454.11
3602	349213.694
3603	348970.472
3604	348747.42
3605	348541.032
3606	348337.37
3607	348132.012
3608	347915.164
3609	347680.426
3610	347451.286
3611	347222.366
3612	347002.382
3613	346768.552
3614	346532.586
3615	346288.794
3616	346041.582
3617	345801.368
3618	345571.852
3619	345357.526
3620	345158.354
3621	344966.916
3622	344782.348
3623	344600.57
3624	344430.412
3625	344260.536
3626	344092.862
3627	343940.214
3628	343793.882
3629	343649.938
3630	343511.894
3631	343383.878
3632	343256.92
3633	343125.332
3634	342989.1
3635	342844.71
3636	342698.162
3637	342556.002
3638	342404.342
3639	342245.72
3640	342079.788
3641	341900.116
3642	341709.358
3643	341522.426
3644	341337.096
3645	341152.682
3646	340972.454
3647	340792.786
3648	340611.434
3649	340433.058
3650	340242.936
3651	340067.644
3652	339895.412
3653	339723.456
3654	339555.24
3655	339396.26
3656	339259.148
3657	339108.5
3658	338946.39
3659	338785.896
3660	338630.642
3661	338468.846
3662	338311.452
3663	338143.796
3664	337976.782
3665	337798.394
3666	337600.322
3667	337388.652
3668	337164.954
3669	336934.762
3670	336704.98
3671	336463.358
3672	336251.604
3673	336029.066
3674	335801.138
3675	335560.276
3676	335317.248
3677	335051.9
3678	334762.43
3679	334447.742
3680	334111.54
3681	333765.046
3682	333412.39
3683	333065.556
3684	332716.85
3685	332370.964
3686	332024.476
3687	331678.66
3688	331332.62
3689	330981.364
3690	330621.036
3691	330259.078
3692	329875.798
3693	329470.79
3694	329077.636
3695	328687.164
3696	328298.448
3697	327907.482
3698	327516.096
3699	327125.774
3700	326738.888
3701	326341.192
3702	325935.384
3703	325534.658
3704	325129.95
3705	324730.552
3706	324331.49
3707	323931.58
3708	323535.44
3709	323145.964
3710	322780.006
3711	322419.666
3712	322088.798
3713	321715.752
3714	321345.756
3715	320971.856
3716	320580.358
3717	320179.286
3718	319783.81
3719	319384.798
3720	318984.582
3721	318577.858
3722	318166.596
3723	317750.504
3724	317328.002
3725	316901.76
3726	316480.79
3727	316062.054
3728	315643.934
3729	315227.522
3730	314818.572
3731	314418.272
3732	314016.434
3733	313614.854
3734	313213.638
3735	312818.996
3736	312428.042
3737	312045.026
3738	311662.01
3739	311281.792
3740	310913.606
3741	310577.81
3742	310214.524
3743	309838.568
3744	309437.352
3745	309037.366
3746	308629.96
3747	308216.532
3748	307816.326
3749	307419.106
3750	307024.808
3751	306635.64
3752	306244.528
3753	305855.17
3754	305474.194
3755	305079.968
3756	304688.136
3757	304308.536
3758	303920.106
3759	303533.502
3760	303163.85
3761	302800.706
3762	302432.652
3763	302062.924
3764	301699.73
3765	301356.436
3766	301011.576
3767	300666.816
3768	300319.372
3769	299986.804
3770	299667.878
3771	299386.322
3772	299143.942
3773	298937.558
3774	298706.922
3775	298454.73
3776	298212.12
3777	297974.258
3778	297740.01
3779	297519.89
3780	297300.97
3781	297082.118
3782	296851.638
3783	296622.594
3784	296427.646
3785	296237.74
3786	296078.504
3787	295923.15
3788	295762.004
3789	295607.282
3790	295459.254
3791	295389.432
3792	295329.794
3793	295276.314
3794	295217.116
3795	295176.606
3796	295149.418
3797	295098.492
3798	295035.07
3799	294980.238
3800	294961.424
3801	294944.746
3802	294931.428
3803	294922.946
3804	294908.246
3805	294900.292
3806	294895.814
3807	294894.138
3808	294923.214
3809	294927.546
3810	294918.652
3811	294904.258
3812	294897.64
3813	294891.816
3814	294890.6
3815	294898.668
3816	294911.79
3817	294972.27
3818	295037.786
3819	295105.1
3820	295171.798
3821	295238.942
3822	295307.098
3823	295374.988
3824	295443.608
3825	295512.018
3826	295583.522
3827	295668.398
3828	295754.408
3829	295840.524
3830	295923.09
3831	296014.542
3832	296093.278
3833	296166.452
3834	296237.898
3835	296312.094
3836	296391.238
3837	296472.442
3838	296557.048
3839	296631.724
3840	296702.004
3841	296772.488
3842	296840.558
3843	296907.07
3844	296973.812
3845	297039.022
3846	297103.12
3847	297169.52
3848	297237.816
3849	297307.232
3850	297397.078
3851	297482.042
3852	297561.428
3853	297623.938
3854	297691.526
3855	297756.09
3856	297819.01
3857	297884.63
3858	298004.662
3859	298136.148
3860	298269.732
3861	298403.534
3862	298540.848
3863	298677.206
3864	298811.288
3865	298945.79
3866	299076.672
3867	299206.52
3868	299336.602
3869	299472.348
3870	299613.996
3871	299763.034
3872	299903.152
3873	300051.014
3874	300198.704
3875	300350.158
3876	300502.188
3877	300644.93
3878	300785.156
3879	300919.438
3880	301050.104
3881	301173.55
3882	301292.868
3883	301417.026
3884	301528.262
3885	301630.362
3886	301729.188
3887	301821.946
3888	301906.202
3889	301978.864
3890	302042.776
3891	302096.302
3892	302191.868
3893	302288.356
3894	302384.404
3895	302484.658
3896	302587.238
3897	302693.79
3898	302799.472
3899	302908.1
3900	303015.688
3901	303128.436
3902	303244.816
3903	303357.114
3904	303466.15
3905	303580.182
3906	303687.748
3907	303791.826
3908	303887.8
3909	303980.404
3910	304067.412
3911	303919.136
3912	303767.23
3913	303616.64
3914	303450.39
3915	303284.276
3916	303120.128
3917	302958.764
3918	302803.42
3919	302649.738
3920	302495.956
3921	302336.056
3922	302180.74
3923	302022.446
3924	301863.108
3925	301711.362
3926	301544.518
3927	301367.492
3928	301198.842
3929	301049.858
3930	300908.204
3931	300780.01
3932	300632.738
3933	300478.04
3934	300324.03
3935	300168.594
3936	300010.876
3937	299854.77
3938	299696.002
3939	299546.232
3940	299405.052
3941	299266.774
3942	299120.634
3943	298972.286
3944	298824.988
3945	298685.782
3946	298553.59
3947	298420.71
3948	298291.05
3949	298164.206
3950	298050.47
3951	297945.864
3952	297847.254
3953	297752.828
3954	297660.47
3955	297567.63
3956	297479.728
3957	297392.116
3958	297305.504
3959	297209.338
3960	297134.612
3961	297067.03
3962	297003.488
3963	296942.274
3964	296877.054
3965	296814.986
3966	296751.96
3967	296690.85
3968	296629.452
3969	296569.938
3970	296513.998
3971	296463.174
3972	296422.96
3973	296394.214
3974	296363.86
3975	296331.934
3976	296301.368
3977	296272.944
3978	296245.064
3979	296226.67
3980	296214.416
3981	296205.69
3982	296205.912
3983	296206.026
3984	296208.226
3985	296217.072
3986	296229.496
3987	296271.976
3988	296340.114
3989	296411.454
3990	296484.018
3991	296585.99
3992	296690.626
3993	296812.544
3994	296931.466
3995	297049.936
3996	297165.25
3997	297282.806
3998	297404.62
3999	297527.21
4000	297648.942
4001	297771.362
4002	297892.584
4003	298009.94
4004	298127.262
4005	298243.832
4006	298353.006
4007	298467.07
4008	298582.788
4009	298693.764
4010	298819.482
4011	298944.522
4012	299075.944
4013	299207.314
4014	299339.026
4015	299467.126
4016	299594.676
4017	299721.89
4018	299848.316
4019	299969.172
4020	300094.212
4021	300229.348
4022	300363.894
4023	300499.684
4024	300638.488
4025	300778.196
4026	300918.072
4027	301058.322
4028	301205.86
4029	301356.902
4030	301506.514
4031	301653.042
4032	301796.178
4033	301941.196
4034	302086.65
4035	302233.244
4036	302374.512
4037	302515.478
4038	302650.4
4039	302790.754
4040	302928.68
4041	303065.888
4042	303198.382
4043	303341.186
4044	303486.216
4045	303632.9
4046	303784.524
4047	303940.522
4048	304098.236
4049	304259.928
4050	304423.196
4051	304588.282
4052	304745.654
4053	304897.508
4054	305053.54
4055	305194.838
4056	305343.984
4057	305501.608
4058	305652.49
4059	305802.124
4060	305957.902
4061	306112.312
4062	306251.51
4063	306389.608
4064	306520.152
4065	306648.442
4066	306781.874
4067	306917.784
4068	307055.38
4069	307184.06
4070	307307.684
4071	307428.242
4072	307549.998
4073	307678.56
4074	307798.854
4075	307921.128
4076	308043.5
4077	308169.058
4078	308296.042
4079	308427.856
4080	308566.764
4081	308704.76
4082	308836.692
4083	308976.728
4084	309117.43
4085	309263.382
4086	309410.246
4087	309563.798
4088	309726.816
4089	309890.212
4090	310057.58
4091	310234.092
4092	310404.506
4093	310560.234
4094	310704.53
4095	310855.656
4096	310997.042
4097	311132.176
4098	311266.008
4099	311398.138
4100	311525.582
4101	311663.296
4102	311808.158
4103	311944.536
4104	312069.814
4105	312188.924
4106	312308.058
4107	312427.074
4108	312555.612
4109	312678.554
4110	312784.07
4111	312890.746
4112	312996.436
4113	313094.854
4114	313199.062
4115	313315.248
4116	313432.25
4117	313537.284
4118	313632.004
4119	313704.38
4120	313765.84
4121	313814.89
4122	313859.132
4123	313897.866
4124	313945.148
4125	314006.4
4126	314067.728
4127	314126.244
4128	314187.76
4129	314248.894
4130	314307.86
4131	314362.748
4132	314419.624
4133	314472.188
4134	314520.85
4135	314572.964
4136	314616.488
4137	314669.694
4138	314731.504
4139	314781.872
4140	314822.286
4141	314854.804
4142	314888.544
4143	314918.208
4144	314948.274
4145	314980.878
4146	314999.902
4147	315031.094
4148	315077.082
4149	315130.226
4150	315189.72
4151	315239.828
4152	315288.026
4153	315334.16
4154	315380.718
4155	315425.858
4156	315467.338
4157	315515.826
4158	315572.89
4159	315629.156
4160	315669.096
4161	315709.764
4162	315742.786
4163	315775.226
4164	315807.25
4165	315842.214
4166	315879.016
4167	315910.976
4168	315943.122
4169	315979.882
4170	316018.23
4171	316069.78
4172	316107.104
4173	316130.688
4174	316150.618
4175	316167.788
4176	316191.038
4177	316228.764
4178	316292.564
4179	316348.66
4180	316406.418
4181	316475.96
4182	316551.836
4183	316628.658
4184	316704.686
4185	316774.19
4186	316842.022
4187	316906.772
4188	316968.36
4189	317027.682
4190	317092.846
4191	317161.486
4192	317222.544
4193	317276.864
4194	317317.434
4195	317347.628
4196	317374.166
4197	317394.92
4198	317415.068
4199	317422.694
4200	317429.07
4201	317437.372
4202	317425.466
4203	317423.23
4204	317427.112
4205	317426.64
4206	317425.358
4207	317425.422
4208	317416.988
4209	317408.646
4210	317384.626
4211	317355.47
4212	317325.584
4213	317300.11
4214	317260.41
4215	317215.318
4216	317164.346
4217	317113.476
4218	317062.116
4219	317012.502
4220	316964.784
4221	316914.122
4222	316865.81
4223	316823.4
4224	316781.438
4225	316743.65
4226	316702.306
4227	316654.432
4228	316603.334
4229	316546.726
4230	316493.54
4231	316446.292
4232	316410.536
4233	316372.38
4234	316339.598
4235	316299.418
4236	316258.342
4237	316209.088
4238	316158.826
4239	316097.452
4240	316017.472
4241	315926.368
4242	315828.726
4243	315727.124
4244	315617.374
4245	315522.044
4246	315430.812
4247	315349.79
4248	315247.332
4249	315141.692
4250	315036.72
4251	314926.222
4252	314797.686
4253	314665.22
4254	314517.488
4255	314370.706
4256	314213.212
4257	314044.31
4258	313876.448
4259	313708.24
4260	313538.674
4261	313367.058
4262	313194.076
4263	313011.454
4264	312823.504
4265	312618.002
4266	312412.406
4267	312205.238
4268	311997.444
4269	311778.816
4270	311553.25
4271	311270.62
4272	310956.064
4273	310617.33
4274	310287.756
4275	309957.674
4276	309621.402
4277	309282.742
4278	308944.932
4279	308597.616
4280	308239.86
4281	307883.696
4282	307539.79
4283	307195.16
4284	306819.466
4285	306442.816
4286	306044.212
4287	305646.962
4288	305252.436
4289	304858.728
4290	304468.396
4291	304074.554
4292	303677.15
4293	303286.23
4294	302908.896
4295	302523.59
4296	302134.86
4297	301759.376
4298	301382.198
4299	301002.052
4300	300624.232
4301	300243.32
4302	299861.944
4303	299480.664
4304	299124.252
4305	298776.552
4306	298438.362
4307	298094.908
4308	297741.256
4309	297370.026
4310	297003.278
4311	296638.228
4312	296275.092
4313	295920.526
4314	295563.99
4315	295210.392
4316	294862.602
4317	294515.282
4318	294171.596
4319	293829.42
4320	293493.502
4321	293154.71
4322	292817.104
4323	292483.92
4324	292155.084
4325	291829.136
4326	291502.66
4327	291181.406
4328	290862.222
4329	290543.554
4330	290229.468
4331	289909.662
4332	289611.886
4333	289323.674
4334	289037.554
4335	288755.892
4336	288486.55
4337	288216.402
4338	287956.828
4339	287701.996
4340	287454.676
4341	287228.594
4342	287014.722
4343	286801.354
4344	286591.304
4345	286393.222
4346	286209.636
4347	286040.676
4348	285875.744
4349	285715.104
4350	285554.608
4351	285393.408
4352	285234.348
4353	285090.87
4354	284939.526
4355	284785.43
4356	284636.896
4357	284493.908
4358	284350.862
4359	284212.502
4360	284072.864
4361	283934.762
4362	283795.604
4363	283658.95
4364	283531.0
4365	283409.342
4366	283291.306
4367	283172.81
4368	283057.378
4369	282943.518
4370	282828.948
4371	282711.142
4372	282618.546
4373	282520.3
4374	282424.874
4375	282328.39
4376	282241.098
4377	282162.186
4378	282090.372
4379	282033.296
4380	281990.96
4381	281958.802
4382	281930.14
4383	281903.606
4384	281881.65
4385	281862.116
4386	281849.074
4387	281843.466
4388	281854.362
4389	281897.12
4390	281964.638
4391	282044.378
4392	282085.476
4393	282123.262
4394	282162.112
4395	282187.83
4396	282232.328
4397	282277.004
4398	282324.988
4399	282371.988
4400	282421.764
4401	282470.804
4402	282520.686
4403	282569.97
4404	282620.74
4405	282666.222
4406	282714.762
4407	282768.248
4408	282829.332
4409	282892.168
4410	282966.828
4411	283276.548
4412	283591.702
4413	283932.454
4414	284285.642
4415	284643.508
4416	285004.014
4417	285365.648
4418	285739.956
4419	286115.812
4420	286499.754
4421	286886.896
4422	287272.07
4423	287659.094
4424	288037.694
4425	288410.072
4426	288786.658
4427	289162.006
4428	289530.744
4429	289883.074
4430	290225.584
4431	290559.562
4432	290887.924
4433	291213.276
4434	291538.968
4435	291866.87
4436	292194.552
4437	292526.47
4438	292861.382
4439	293197.192
4440	293533.302
4441	293869.122
4442	294208.948
4443	294546.778
4444	294881.81
4445	295208.28
4446	295533.744
4447	295859.158
4448	296181.622
4449	296496.018
4450	296804.288
4451	297102.864
4452	297394.38
4453	297684.908
4454	297977.512
4455	298266.746
4456	298551.026
4457	298830.29
4458	299107.836
4459	299400.214
4460	299665.388
4461	299916.814
4462	300160.966
4463	300398.416
4464	300633.578
4465	300868.056
4466	301100.172
4467	301334.974
4468	301567.502
4469	301795.612
4470	302018.494
4471	302230.996
4472	302429.502
4473	302613.74
4474	302811.392
4475	303004.462
4476	303204.462
4477	303408.754
4478	303610.716
4479	303813.028
4480	304010.692
4481	304206.144
4482	304401.644
4483	304607.15
4484	304807.944
4485	304999.644
4486	305186.472
4487	305337.65
4488	305467.356
4489	305595.556
4490	305717.466
4491	305806.358
4492	305876.47
4493	305924.174
4494	305958.704
4495	305985.48
4496	306007.3
4497	306024.89
4498	306040.828
4499	306046.006
4500	306056.504
4501	306052.922
4502	306056.31
4503	306058.434
4504	306064.244
4505	306070.744
4506	306071.51
4507	306070.946
4508	306067.132
4509	306066.842
4510	306061.782
4511	306054.052
4512	306043.336
4513	306033.698
4514	306023.21
4515	306019.756
4516	306019.186
4517	306012.578
4518	305997.1
4519	305968.076
4520	305935.944
4521	305914.148
4522	305890.246
4523	305860.652
4524	305827.904
4525	305803.232
4526	305778.44
4527	305752.11
4528	305715.724
4529	305674.67
4530	305631.62
4531	305583.754
4532	305530.956
4533	305473.686
4534	305418.908
4535	305370.85
4536	305324.476
4537	305273.448
4538	305213.27
4539	305133.578
4540	305052.426
4541	304966.624
4542	304880.158
4543	304784.232
4544	304683.226
4545	304578.416
4546	304470.384
4547	304362.906
4548	304254.09
4549	304149.16
4550	304042.048
4551	303943.638
4552	303858.954
4553	303769.442
4554	303681.004
4555	303602.388
4556	303508.642
4557	303403.24
4558	303292.544
4559	303172.8
4560	303045.208
4561	302916.7
4562	302803.156
4563	302689.194
4564	302587.614
4565	302482.996
4566	302374.714
4567	302260.812
4568	302139.782
4569	302011.482
4570	301884.448
4571	301757.778
4572	301629.482
4573	301510.99
4574	301406.41
4575	301301.676
4576	301198.246
4577	301094.274
4578	300994.068
4579	300896.956
4580	300800.196
4581	300712.482
4582	300637.942
4583	300565.806
4584	300495.424
4585	300420.07
4586	300345.764
4587	300266.25
4588	300181.532
4589	300100.826
4590	300026.924
4591	299950.89
4592	299876.372
4593	299803.67
4594	299747.116
4595	299693.22
4596	299647.284
4597	299606.7
4598	299568.026
4599	299534.65
4600	299505.386
4601	299459.21
4602	299414.45
4603	299386.838
4604	299351.408
4605	299319.36
4606	299285.87
4607	299260.098
4608	299227.404
4609	299195.602
4610	299172.952
4611	299149.128
4612	299131.254
4613	299117.562
4614	299106.174
4615	299084.878
4616	299060.046
4617	299041.838
4618	299026.666
4619	299016.212
4620	299008.01
4621	299002.596
4622	299010.454
4623	299025.474
4624	299034.302
4625	299031.054
4626	299025.524
4627	299025.15
4628	299025.816
4629	299032.128
4630	299044.278
4631	299059.49
4632	299076.414
4633	299100.594
4634	299126.438
4635	299166.93
4636	299226.404
4637	299272.198
4638	299310.978
4639	299357.992
4640	299406.63
4641	299462.628
4642	299510.3
4643	299566.528
4644	299623.838
4645	299693.934
4646	299783.812
4647	299855.892
4648	299912.676
4649	299960.692
4650	300007.846
4651	300054.568
4652	300099.412
4653	300138.516
4654	300177.224
4655	300217.472
4656	300258.442
4657	300308.386
4658	300351.562
4659	300391.214
4660	300431.558
4661	300469.924
4662	300510.348
4663	300557.3
4664	300609.684
4665	300664.382
4666	300720.18
4667	300778.644
4668	300840.552
4669	300901.912
4670	300963.732
4671	301026.112
4672	301085.346
4673	301146.222
4674	301208.192
4675	301271.056
4676	301327.764
4677	301382.2
4678	301433.25
4679	301503.276
4680	301599.714
4681	301709.77
4682	301814.202
4683	301925.588
4684	302042.618
4685	302160.458
4686	302284.058
4687	302410.318
4688	302537.882
4689	302673.078
4690	302811.794
4691	302956.722
4692	303099.806
4693	303242.968
4694	303382.226
4695	303521.846
4696	303661.906
4697	303804.058
4698	303938.574
4699	304082.174
4700	304226.382
4701	304369.244
4702	304527.76
4703	304669.844
4704	304803.556
4705	304933.888
4706	305064.236
4707	305194.688
4708	305323.86
4709	305447.19
4710	305569.12
4711	305686.664
4712	305805.774
4713	305925.932
4714	306045.842
4715	306166.566
4716	306292.722
4717	306426.512
4718	306566.63
4719	306727.94
4720	306891.334
4721	307049.24
4722	307225.514
4723	307402.29
4724	307580.544
4725	307757.92
4726	307937.812
4727	308120.23
4728	308304.916
4729	308498.846
4730	308688.166
4731	308875.898
4732	309057.294
4733	309256.496
4734	309460.344
4735	309672.34
4736	309888.7
4737	310090.192
4738	310289.94
4739	310498.276
4740	310700.73
4741	310905.242
4742	311108.104
4743	311320.674
4744	311546.736
4745	311767.914
4746	311995.454
4747	312217.32
4748	312434.96
4749	312665.458
4750	312899.018
4751	313130.184
4752	313374.862
4753	313620.796
4754	313871.31
4755	314120.298
4756	314371.024
4757	314616.534
4758	314863.22
4759	315108.746
4760	315355.914
4761	315608.622
4762	315869.666
4763	316150.602
4764	316430.766
4765	316709.794
4766	316985.882
4767	317250.852
4768	317513.418
4769	317775.07
4770	318038.43
4771	318325.944
4772	318621.11
4773	318927.488
4774	319237.198
4775	319550.27
4776	319863.244
4777	320178.16
4778	320504.65
4779	320837.002
4780	321174.202
4781	321513.534
4782	321858.644
4783	322215.254
4784	322580.618
4785	322942.586
4786	323316.468
4787	323687.962
4788	324061.86
4789	324436.792
4790	324810.59
4791	325180.544
4792	325547.764
4793	325914.912
4794	326273.892
4795	326627.986
4796	326979.344
4797	327330.42
4798	327682.028
4799	328028.056
4800	328375.324
4801	328723.17
4802	329069.662
4803	329414.94
4804	329738.026
4805	330060.996
4806	330379.844
4807	330719.566
4808	331064.424
4809	331439.982
4810	331834.352
4811	332226.996
4812	332619.392
4813	333006.35
4814	333394.858
4815	333778.676
4816	334160.514
4817	334533.9
4818	334903.388
4819	335271.79
4820	335639.364
4821	336010.16
4822	336378.568
4823	336741.178
4824	337100.074
4825	337462.484
4826	337822.514
4827	338172.094
4828	338505.128
4829	338838.682
4830	339176.344
4831	339526.492
4832	339852.186
4833	340191.336
4834	340540.974
4835	340905.72
4836	341282.73
4837	341647.006
4838	342014.66
4839	342388.388
4840	342773.568
4841	343143.748
4842	343498.666
4843	343851.916
4844	344198.372
4845	344538.034
4846	344873.688
4847	345189.1
4848	345518.656
4849	345864.144
4850	346211.116
4851	346546.518
4852	346888.262
4853	347235.104
4854	347583.596
4855	347936.742
4856	348275.04
4857	348606.764
4858	348943.212
4859	349272.698
4860	349603.388
4861	349934.6
4862	350267.406
4863	350600.804
4864	350927.83
4865	351251.83
4866	351566.314
4867	351881.968
4868	352204.34
4869	352524.25
4870	352844.96
4871	353163.718
4872	353470.658
4873	353789.34
4874	354105.752
4875	354420.97
4876	354730.486
4877	355036.812
4878	355336.626
4879	355623.918
4880	355901.892
4881	356171.026
4882	356441.154
4883	356707.16
4884	357001.17
4885	357301.638
4886	357595.48
4887	357886.34
4888	358166.208
4889	358409.776
4890	358636.602
4891	358858.102
4892	359083.57
4893	359316.084
4894	359548.24
4895	359787.042
