		Lan-Huh7	Lan-Huh7	Lan-Vero
2601	2680	0.74542123	0.6060144	0.3562002
2602	2681	0.7482211	0.5641166	0.314655
2603	2682	0.7482211	0.5641166	0.314655
2604	2683	0.7482211	0.5641166	0.314655
2605	2684	0.7586207	0.5641089	0.3333711
2606	2685	0.7586207	0.5641089	0.3333711
2607	2686	0.7318008	0.5156699	0.28475344
2608	2687	0.73260075	0.48878035	0.2618581
2609	2688	0.71965814	0.50846297	0.26605377
2610	2689	0.7080342	0.4575141	0.23612739
2611	2690	0.74495727	0.39015216	0.19794549
2612	2691	0.7531624	0.24658003	0.0898771
2613	2692	0.7741148	0.24580154	0.07744577
2614	2693	0.7755884	0.24965782	0.059643436
2615	2694	0.79211825	0.18058635	0.005738881
2616	2695	0.81223583	0.09434802	-0.052998804
2617	2696	0.82943547	0.018753782	-0.100731276
2618	2697	0.8262463	0.0021998168	-0.11644258
2619	2698	0.846371	0.007461182	-0.107319325
2620	2699	0.84750736	0.018331805	-0.07252991
2621	2700	0.85561496	0.069028914	-0.03550159
2622	2701	0.85943466	0.09199267	-0.016710032
2623	2702	0.85943466	0.09199267	-0.07931417
2624	2703	0.85943466	0.09199267	-0.085051715
2625	2704	0.86694676	0.11150021	-0.06099667
2626	2705	0.8700129	0.11185481	-0.068806015
2627	2706	0.8665244	0.11357439	-0.081311405
2628	2707	0.8673816	0.11283174	-0.113556795
2629	2708	0.8659919	0.10902465	-0.12215221
2630	2709	0.8659919	0.10902465	-0.12215221
2631	2710	0.8564728	0.11090261	-0.13863659
2632	2711	0.8574913	0.11099495	-0.12524612
2633	2712	0.844421	0.094335034	-0.13159563
2634	2713	0.83509517	0.098474555	-0.13443477
2635	2714	0.83509517	0.098474555	-0.13443477
2636	2715	0.83509517	0.098474555	-0.13443477
2637	2716	0.8424242	0.14943784	-0.08423524
2638	2717	0.8424242	0.14943784	-0.08423524
2639	2718	0.8424242	0.14943784	-0.0918245
2640	2719	0.8424242	0.14943784	-0.0918245
2641	2720	0.8424242	0.14943784	-0.06675792
2642	2721	0.8483531	0.15194544	-0.047883198
2643	2722	0.8454517	0.1298461	-0.07597916
2644	2723	0.85002315	0.11537127	-0.07811369
2645	2724	0.8506296	0.10901195	-0.073044896
2646	2725	0.8489796	0.09384569	-0.097528964
2647	2726	0.8530612	0.088996686	-0.097438455
2648	2727	0.8552036	0.073723756	-0.09952027
2649	2728	0.8540084	0.064896256	-0.117624454
2650	2729	0.85417914	0.0712151	-0.12906669
2651	2730	0.8528131	0.03223465	-0.17620187
2652	2731	0.85122174	0.041817524	-0.16106988
2653	2732	0.849988	0.05734457	-0.14489831
2654	2733	0.84612244	0.061184395	-0.1446687
2655	2734	0.84612244	0.061184395	-0.1446687
2656	2735	0.8489796	0.023728728	-0.16793816
2657	2736	0.85459185	-0.021075193	-0.20391397
2658	2737	0.8556231	-0.045547083	-0.22160093
2659	2738	0.85672987	-0.081711724	-0.24553998
2660	2739	0.85672987	-0.081711724	-0.24553998
2661	2740	0.85672987	-0.081711724	-0.24553998
2662	2741	0.85420907	-0.07599544	-0.24217378
2663	2742	0.8534914	-0.05686423	-0.2368794
2664	2743	0.8534914	-0.05686423	-0.2368794
2665	2744	0.8534914	-0.05686423	-0.2368794
2666	2745	0.85827935	-0.071924254	-0.24266724
2667	2746	0.85827935	-0.071924254	-0.24266724
2668	2747	0.8621871	-0.050143316	-0.25091425
2669	2748	0.86442685	-0.08084069	-0.24107261
2670	2749	0.87694335	-0.0820898	-0.19712093
2671	2750	0.87875426	-0.09541432	-0.21778148
2672	2751	0.87557817	-0.06580126	-0.19578479
2673	2752	0.87557817	-0.06580126	-0.19578479
2674	2753	0.8751773	-0.057421286	-0.18749808
2675	2754	0.8698287	-0.05389202	-0.19198208
2676	2755	0.86680764	-0.05511506	-0.19734292
2677	2756	0.872899	-0.021637242	-0.15173726
2678	2757	0.872899	-0.021637242	-0.15173726
2679	2758	0.87515414	0.0012686331	-0.10902812
2680	2759	0.8715974	0.0017368322	-0.10934079
2681	2760	0.87684554	0.0217782	-0.08126013
2682	2761	0.8794136	0.06364085	-0.032278527
2683	2762	0.8794136	0.06364085	-0.032278527
2684	2763	0.8794136	0.06364085	-0.032278527
2685	2764	0.8825795	0.049309067	-0.050592765
2686	2765	0.8832899	0.051941644	-0.024103178
2687	2766	0.888662	0.052770276	-0.01475723
2688	2767	0.88849145	0.05519921	-0.01307512
2689	2768	0.88849145	0.05519921	-0.01307512
2690	2769	0.8843139	0.049013473	-0.01653546
2691	2770	0.88079214	0.07364601	0.010993658
2692	2771	0.872428	0.13659531	0.06991845
2693	2772	0.8567222	0.14354211	0.10480218
2694	2773	0.84939784	0.13931362	0.091966175
2695	2774	0.8472836	0.20976327	0.16339475
2696	2775	0.8415449	0.29486164	0.24645123
2697	2776	0.82995015	0.38345286	0.3321449
2698	2777	0.83291465	0.4258164	0.34397537
2699	2778	0.83291465	0.4258164	0.34397537
2700	2779	0.8458188	0.4261324	0.32090592
2701	2780	0.84803003	0.39174485	0.29493433
2702	2781	0.8495951	0.3512146	0.2694332
2703	2782	0.8495951	0.3512146	0.2694332
2704	2783	0.8495951	0.3512146	0.31575984
2705	2784	0.8520626	0.31414816	0.32213885
2706	2785	0.8470839	0.3499289	0.3465587
2707	2786	0.84144145	0.402574	0.41315788
2708	2787	0.8341737	0.44229692	0.4399825
2709	2788	0.8261268	0.5199389	0.49097276
2710	2789	0.8261268	0.5199389	0.46761134
2711	2790	0.82252675	0.57018715	0.5259109
2712	2791	0.81085044	0.6392962	0.5688806
2713	2792	0.7983871	0.7802419	0.64912283
2714	2793	0.7895439	0.89276975	0.7047619
2715	2794	0.7895439	0.89276975	0.7047619
2716	2795	0.7895439	0.89276975	0.7047619
2717	2796	0.7945813	0.88423645	0.7145431
2718	2797	0.7945813	0.88423645	0.7027027
2719	2798	0.7945813	0.88423645	0.70456284
2720	2799	0.7945813	0.88423645	0.70456284
2721	2800	0.7945813	0.88423645	0.70456284
2722	2801	0.79802954	0.8730159	0.6991465
2723	2802	0.8162393	0.8717949	0.7043623
2724	2803	0.8188034	0.8796581	0.7027027
2725	2804	0.8761538	0.86538464	0.74537814
2726	2805	0.87391305	0.8565217	0.7212885
2727	2806	0.8774704	0.8596838	0.7397759
2728	2807	0.878035	0.8599661	0.7394958
2729	2808	0.87792206	0.84675324	0.72284186
2730	2809	0.87218046	0.8225564	0.7028743
2731	2810			0.70153743
2732	2811			0.70153743
2733	2812			0.70153743
2734	2813			0.70153743
2735	2814			0.7097021
2736	2815			0.71022725
2737	2816			0.71791446
2738	2817			0.6907563
2739	2818			0.702521
2740	2819			0.702521
2741	2820			0.702521
2742	2821			0.72380954
2743	2822			0.71384543
2744	2823			0.71384543
2745	2824			0.71384543
2746	2825			0.7162162
2747	2826			0.7314805
2748	2827			0.7314805
2749	2828			0.7091038
2750	2829			0.6737791
2751	2830			0.64658946
2752	2831			0.6136422
2753	2832			0.6244666
2754	2833			0.6244666
2755	2834			0.6244666
2756	2835			0.6244666
2757	2836			0.58194536
2758	2837			0.58194536
2759	2838			0.53215575
2760	2839			0.53215575
2761	2840			0.49694318
2762	2841			0.35896775
2763	2842			0.30810267
2764	2843			0.30810267
2765	2844			0.30026808
2766	2845			0.27016774
2767	2846			0.3066801
2768	2847			0.2893723
2769	2848			0.3300323
2770	2849			0.3300323
2771	2850			0.3300323
2772	2851			0.3300323
2773	2852			0.28984648
2774	2853			0.33050796
2775	2854			0.36038172
2776	2855			0.40637782
2777	2856			0.40637782
2778	2857			0.40519235
2779	2858			0.40519235
2780	2859			0.40519235
2781	2860			0.40519235
2782	2861			0.40039393
2783	2862			0.39556658
2784	2863			0.4048788
2785	2864			0.3809159
2786	2865			0.4208715
2787	2866			0.422491
2788	2867			0.422491
2789	2868			0.43081468
2790	2869			0.46605024
2791	2870			0.4704273
2792	2871			0.50123996
2793	2872			0.50123996
2794	2873			0.50123996
2795	2874			0.5088419
2796	2875			0.5088419
2797	2876			0.50953996
2798	2877			0.5238278
2799	2878			0.5260163
2800	2879			0.5260163
2801	2880			0.5613645
2802	2881			0.56906986
2803	2882			0.5765474
2804	2883			0.5765474
2805	2884			0.5765474
2806	2885			0.59014064
2807	2886			0.5846719
2808	2887			0.5830491
2809	2888			0.5830491
2810	2889			0.5830491
2811	2890			0.561664
2812	2891			0.561664
2813	2892			0.56760406
2814	2893			0.5607255
2815	2894			0.5295064
2816	2895			0.50311184
2817	2896			0.49810156
2818	2897			0.48963585
2819	2898			0.49495798
2820	2899			0.49495798
2821	2900			0.49495798
2822	2901			0.50710464
2823	2902			0.49518716
2824	2903			0.49439776
2825	2904			0.49439776
2826	2905	0.6827068	0.94736844	0.4462185
2827	2906	0.72337663	0.9532468	0.44061625
2828	2907	0.73913044	0.959345	0.46203345
2829	2908	0.76778656	0.958498	0.49834046
2830	2909	0.7773913	0.94869566	0.48909435
2831	2910	0.7915385	0.9230769	0.45718664
2832	2911	0.7915385	0.9230769	0.45225534
2833	2912	0.7915385	0.9230769	0.4513804
2834	2913	0.7915385	0.9230769	0.4513804
2835	2914	0.7915385	0.9230769	0.4513804
2836	2915	0.8064957	0.9234188	0.47975817
2837	2916	0.81929183	0.9200244	0.49884418
2838	2917	0.8286809	0.9168035	0.5299557
2839	2918	0.83793104	0.90738916	0.5786508
2840	2919	0.81624025	0.90789765	0.57533276
2841	2920	0.81653225	0.9104839	0.58483046
2842	2921	0.81653225	0.9104839	0.6376518
2843	2922	0.81653225	0.9104839	0.6809279
2844	2923	0.81671554	0.9098241	0.68582994
2845	2924	0.81671554	0.9098241	0.6824598
2846	2925	0.81684494	0.90842247	0.68785423
2847	2926	0.81684494	0.90842247	0.69515264
2848	2927	0.81684494	0.90842247	0.71147466
2849	2928	0.8239878	0.8927426	0.7219061
2850	2929	0.8252101	0.88039213	0.725134
2851	2930	0.8252101	0.88039213	0.725134
2852	2931	0.8252101	0.88039213	0.725134
2853	2932	0.8350064	0.87644786	0.73380566
2854	2933	0.8428165	0.86699855	0.7354251
2855	2934	0.8428165	0.86699855	0.7356385
2856	2935	0.8428165	0.86699855	0.7264106
2857	2936	0.84812343	0.86781925	0.73498195
2858	2937	0.88335705	0.8489988	0.7562097
2859	2938	0.88583	0.83947366	0.745749
2860	2939	0.88386494	0.8401501	0.7553471
2861	2940	0.86341465	0.8458188	0.74930316
2862	2941	0.8632404	0.8398955	0.74094075
2863	2942	0.8620209	0.8426829	0.73989546
2864	2943	0.8514071	0.83114445	0.7200751
2865	2944	0.8514071	0.83114445	0.7200751
2866	2945	0.8495951	0.82206476	0.7145749
2867	2946	0.8437466	0.8115768	0.70762664
2868	2947	0.842915	0.81578946	0.711336
2869	2948	0.8523452	0.82007504	0.7225141
2870	2949	0.8659919	0.8165992	0.7281377
2871	2950	0.87088305	0.8207681	0.7314805
2872	2951	0.8710289	0.8243243	0.7297297
2873	2952	0.87263376	0.8190174	0.7192253
2874	2953	0.87263376	0.8190174	0.7192253
2875	2954	0.87861544	0.8146041	0.7133713
2876	2955	0.87861544	0.8146041	0.7133713
2877	2956	0.88182515	0.81682897	0.71266
2878	2957	0.88182515	0.81682897	0.71266
2879	2958	0.8783237	0.7991027	0.69931066
2880	2959	0.8783237	0.7991027	0.69931066
2881	2960	0.8700806	0.78496915	0.6742532
2882	2961	0.8700806	0.7702703	0.66548127
2883	2962	0.8700806	0.7702703	0.66548127
2884	2963	0.8700806	0.7702703	0.66548127
2885	2964	0.8700806	0.7702703	0.66548127
2886	2965	0.8700806	0.7702703	0.66548127
2887	2966	0.86935115	0.7730605	0.66407704
2888	2967	0.86935115	0.7730605	0.66407704
2889	2968	0.86935115	0.7730605	0.66407704
2890	2969	0.87165993	0.7805668	0.6748988
2891	2970	0.87165993	0.7805668	0.6748988
2892	2971	0.87165993	0.7805668	0.6748988
2893	2972	0.87110186	0.76277494	0.66276395
2894	2973	0.8798556	0.7719663	0.6739249
2895	2974	0.8798556	0.7719663	0.6739249
2896	2975	0.88904697	0.7728417	0.69033813
2897	2976	0.8838057	0.7783795	0.69669515
2898	2977	0.88424015	0.7824945	0.6976875
2899	2978	0.8799595	0.7703831	0.6863708
2900	2979	0.882364	0.77555233	0.68943197
2901	2980	0.8817073	0.7785182	0.68931574
2902	2981	0.8817073	0.7785182	0.68931574
2903	2982	0.8837979	0.79925084	0.6934971
2904	2983	0.8921603	0.80761355	0.69907224
2905	2984	0.8921603	0.80761355	0.69907224
2906	2985	0.89718574	0.8054787	0.682865
2907	2986	0.8956848	0.8081993	0.6928092
2908	2987	0.895749	0.8096564	0.6942659
2909	2988	0.89408034	0.80385184	0.6837008
2910	2989	0.8985301	0.81002903	0.71448046
2911	2990	0.8934363	0.858099	0.76156765
2912	2991	0.8909964	0.8322466	0.7473179
2913	2992	0.8909964	0.8322466	0.7473179
2914	2993	0.8909964	0.8322466	0.7473179
2915	2994	0.89784974	0.8325673	0.75034195
2916	2995	0.897635	0.84386486	0.77031595
2917	2996	0.8909196	0.8436092	0.7634983
2918	2997	0.87727654	0.84914404	0.7501126
2919	2998	0.8664472	0.8547416	0.74795157
2920	2999	0.8738636	0.8687347	0.7931851
2921	3000	0.86939085	0.86846066	0.78850174
2922	3001	0.86939085	0.86846066	0.78850174
2923	3002	0.86939085	0.86846066	0.78850174
2924	3003	0.8812568	0.8674578	0.79234564
2925	3004	0.8812568	0.8674578	0.79234564
2926	3005	0.88662815	0.86701494	0.80498534
2927	3006	0.88662815	0.86701494	0.80498534
2928	3007	0.88662815	0.86701494	0.80498534
2929	3008	0.8525341	0.85418385	0.8203812
2930	3009	0.8532674	0.85400057	0.82221407
2931	3010	0.8532674	0.85400057	0.8238636
2932	3011	0.8532674	0.85400057	0.8238636
2933	3012	0.8385926	0.8549249	0.8229472
2934	3013	0.8232284	0.86639225	0.82741934
2935	3014	0.8232284	0.86639225	0.82741934
2936	3015	0.8232284	0.86639225	0.81634897
2937	3016	0.80428624	0.8584801	0.80362904
2938	3017	0.7825373	0.85452306	0.79532814
2939	3018	0.7678217	0.8459777	0.7619577
2940	3019	0.7662848	0.8767311	0.7579533
2941	3020	0.83400655	0.88132334	0.7615128
2942	3021	0.8480105	0.8754077	0.7736122
2943	3022	0.8391401	0.87126267	0.76240915
2944	3023	0.8391401	0.87126267	0.74802536
2945	3024	0.8391401	0.87126267	0.74802536
2946	3025	0.8391401	0.87126267	0.74802536
2947	3026	0.8391401	0.87126267	0.74802536
2948	3027	0.83987576	0.8743293	0.74224055
2949	3028	0.8184476	0.8684638	0.71954674
2950	3029	0.8184476	0.8684638	0.71954674
2951	3030	0.8184476	0.8684638	0.71954674
2952	3031	0.8184476	0.8684638	0.71954674
2953	3032	0.7942836	0.8491915	0.69276035
2954	3033	0.7942836	0.8491915	0.6904791
2955	3034	0.7942836	0.8491915	0.6904791
2956	3035	0.7942836	0.8491915	0.6904791
2957	3036			0.6960449
2958	3037			0.6960449
2959	3038			0.6768432
2960	3039			0.6807171
2961	3040			0.6730722
2962	3041			0.6858832
2963	3042			0.5952381
2964	3043			0.5952381
2965	3044			0.6206897
2966	3045			0.6548121
2967	3046			0.6688663
2968	3047			0.6688663
2969	3048			0.67736274
2970	3049			0.6840176
2971	3050			0.6840176
2972	3051			0.68549466
2973	3052			0.68549466
2974	3053			0.6594575
2975	3054			0.6437166
2976	3055			0.61253667
2977	3056			0.6137097
2978	3057			0.62903225
2979	3058			0.6286657
2980	3059			0.6375
2981	3060			0.6459677
2982	3061			0.6391715
2983	3062			0.62768424
2984	3063			0.64058876
2985	3064			0.61845845
2986	3065			0.61845845
2987	3066			0.63387096
2988	3067			0.63387096
2989	3068			0.63387096
2990	3069			0.6400293
2991	3070			0.6400293
2992	3071			0.64032257
2993	3072			0.64032257
2994	3073			0.64032257
2995	3074			0.61779755
2996	3075			0.61699766
2997	3076			0.62749773
2998	3077			0.61524504
2999	3078			0.6373969
3000	3079			0.6630453
3001	3080			0.6630453
3002	3081			0.6888753
3003	3082			0.71116406
3004	3083			0.6913203
3005	3084			0.7103236
3006	3085			0.7103236
3007	3086			0.7103236
3008	3087			0.7103236
3009	3088			0.69193155
3010	3089			0.67909074
3011	3090			0.68845063
3012	3091			0.68845063
3013	3092			0.69712716
3014	3093			0.68511
3015	3094	0.76118845	0.8225564	0.692882
3016	3095	0.76118845	0.8225564	0.7170472
3017	3096	0.79376423	0.7612862	0.68829244
3018	3097	0.8082463	0.75515395	0.6912087
3019	3098	0.79960465	0.73684216	0.7120754
3020	3099	0.82191783	0.7684279	0.725947
3021	3100	0.82191783	0.7684279	0.74956554
3022	3101	0.7137361	0.79053664	0.69245625
3023	3102	0.7455541	0.793298	0.7019208
3024	3103	0.7709924	0.8068997	0.71603036
3025	3104	0.7709924	0.8068997	0.71603036
3026	3105	0.79304683	0.8038867	0.71894497
3027	3106	0.79304683	0.8038867	0.71894497
3028	3107	0.79304683	0.8038867	0.71650463
3029	3108	0.789357	0.81143	0.7154427
3030	3109	0.789357	0.81143	0.7154427
3031	3110	0.789357	0.81143	0.7154427
3032	3111	0.77770364	0.73022586	0.6956874
3033	3112	0.77770364	0.73022586	0.6956874
3034	3113	0.77770364	0.73022586	0.6890664
3035	3114	0.77770364	0.73022586	0.6890664
3036	3115	0.77770364	0.73022586	0.6890664
3037	3116	0.7634604	0.6486541	0.66906255
3038	3117	0.7816682	0.5698836	0.619347
3039	3118	0.7816682	0.5698836	0.619347
3040	3119	0.7816682	0.5698836	0.6320105
3041	3120	0.79291326	0.45408207	0.58645475
3042	3121	0.7724633	0.41775537	0.5846325
3043	3122	0.7724633	0.41775537	0.6242749
3044	3123	0.74632305	0.38420057	0.62057096
3045	3124	0.74632305	0.38420057	0.604104
3046	3125	0.74632305	0.38420057	0.57632345
3047	3126	0.7501609	0.29718772	0.4920268
3048	3127	0.7501609	0.29718772	0.4920268
3049	3128	0.7501609	0.29718772	0.49031344
3050	3129	0.7577949	0.26188502	0.44071615
3051	3130	0.7622018	0.23145108	0.38535625
3052	3131	0.7490698	0.21842854	0.37036225
3053	3132	0.75503594	0.25741473	0.41374773
3054	3133	0.7567314	0.2749789	0.41527492
3055	3134	0.76202047	0.27705234	0.4359182
3056	3135	0.76202047	0.27705234	0.4359182
3057	3136	0.76202047	0.27705234	0.4359182
3058	3137	0.7626278	0.3153153	0.45130593
3059	3138	0.75959104	0.36329588	0.46689615
3060	3139	0.7396566	0.38549584	0.44802028
3061	3140	0.7331832	0.37526974	0.43891913
3062	3141	0.73830855	0.36907777	0.4371159
3063	3142	0.73830855	0.36907777	0.4371159
3064	3143	0.7296928	0.36926815	0.4469302
3065	3144	0.7214532	0.37590283	0.47212037
3066	3145	0.7214532	0.37590283	0.47212037
3067	3146	0.7214532	0.37590283	0.47212037
3068	3147	0.71359885	0.38617268	0.45381385
3069	3148	0.720015	0.38024205	0.42810902
3070	3149	0.7191659	0.38394573	0.4300248
3071	3150	0.7191659	0.38394573	0.4300248
3072	3151	0.7191659	0.38394573	0.4300248
3073	3152	0.7191659	0.38394573	0.4300248
3074	3153	0.7191659	0.38394573	0.4300248
3075	3154	0.7191659	0.38394573	0.4300248
3076	3155	0.7094162	0.37896696	0.42495212
3077	3156	0.70109975	0.37697652	0.41168746
3078	3157	0.7015537	0.3849385	0.41775483
3079	3158	0.72307694	0.4429374	0.45771548
3080	3159	0.74433196	0.48878992	0.4701655
3081	3160	0.74433196	0.48878992	0.4701655
3082	3161	0.7236021	0.4497456	0.43114296
3083	3162	0.723821	0.461126	0.42457733
3084	3163	0.723821	0.461126	0.42457733
3085	3164	0.71834993	0.44111198	0.3868176
3086	3165	0.7067513	0.4325655	0.3352848
3087	3166	0.7067513	0.4325655	0.3352848
3088	3167	0.7067513	0.4325655	0.3352848
3089	3168	0.7277328	0.45075414	0.358842
3090	3169	0.7277328	0.45075414	0.358842
3091	3170	0.7283401	0.4302055	0.31663123
3092	3171	0.7283401	0.4302055	0.31663123
3093	3172	0.73695153	0.4402495	0.31768438
3094	3173	0.7699967	0.4800569	0.34524265
3095	3174	0.76912135	0.4591563	0.3067243
3096	3175	0.7821862	0.4748216	0.3253201
3097	3176	0.8103239	0.36924946	0.2338175
3098	3177	0.8105263	0.31216154	0.15952225
3099	3178	0.8067622	0.3245609	0.1814302
3100	3179	0.8020389	0.3290854	0.18185051
3101	3180	0.8020389	0.3290854	0.220058
3102	3181	0.82625484	0.34094858	0.25813866
3103	3182	0.81764704	0.30184186	0.23069172
3104	3183	0.8252101	0.28512493	0.1683362
3105	3184	0.8252101	0.28512493	0.17847568
3106	3185	0.83255345	0.2699089	0.15173967
3107	3186	0.83255345	0.2699089	0.11632106
3108	3187	0.83255345	0.2699089	0.11632106
3109	3188	0.8332111	0.2892494	0.1446627
3110	3189	0.8332111	0.2892494	0.13340756
3111	3190	0.8332111	0.2892494	0.13500328
3112	3191	0.82298386	0.2857143	0.12491143
3113	3192	0.82298386	0.2857143	0.16718267
3114	3193	0.82298386	0.2857143	0.1518491
3115	3194	0.82298386	0.2857143	0.1518491
3116	3195	0.82298386	0.2857143	0.12699056
3117	3196	0.8135706	0.28186876	0.10899514
3118	3197	0.8206897	0.2862069	0.12300723
3119	3198	0.8206897	0.2862069	0.15810373
3120	3199	0.8206897	0.2862069	0.15810373
3121	3200	0.8292282	0.3475643	0.1965328
3122	3201	0.84004885	0.32600734	0.19879913
3123	3202	0.84004885	0.32600734	0.19879913
3124	3203	0.8502564	0.31076923	0.20670108
3125	3204	0.8502564	0.31076923	0.20670108
3126	3205	0.8502564	0.31076923	0.21953279
3127	3206	0.86230767	0.34692308	0.23666362
3128	3207	0.86230767	0.34692308	0.25311944
3129	3208	0.86230767	0.34692308	0.25311944
3130	3209	0.85913044	0.34434783	0.27431926
3131	3210	0.8656126	0.37549406	0.34537908
3132	3211	0.86900055	0.378882	0.3372729
3133	3212	0.9	0.38961038	0.3245999
3134	3213	0.9052632	0.39097744	0.3310018
3135	3214	0.9052632	0.39097744	0.3310018
3136	3215	0.9052632	0.39097744	0.34110308
3137	3216	0.9052632	0.39097744	0.34110308
3138	3217			0.32388857
3139	3218			0.31193313
3140	3219			0.31288162
3141	3220			0.34169185
3142	3221			0.3557795
3143	3222			0.3768877
3144	3223			0.39831966
3145	3224			0.40510365
3146	3225			0.41301507
3147	3226			0.41301507
3148	3227			0.40266442
3149	3228			0.39589027
3150	3229			0.39589027
3151	3230			0.39589027
3152	3231			0.39589027
3153	3232			0.39589027
3154	3233			0.40047848
3155	3234			0.44208738
3156	3235			0.46026987
3157	3236			0.48636603
3158	3237			0.51446396
3159	3238			0.49485454
3160	3239			0.49076656
3161	3240			0.4972855
3162	3241			0.49818787
3163	3242			0.4904789
3164	3243			0.4904789
3165	3244			0.48308668
3166	3245			0.5218967
3167	3246			0.5218967
3168	3247			0.5218967
3169	3248			0.5121951
3170	3249			0.5232558
3171	3250			0.52726686
3172	3251			0.52726686
3173	3252			0.5327142
3174	3253			0.52584285
3175	3254			0.62176245
3176	3255			0.6617836
3177	3256			0.7767423
3178	3257			0.88160455
3179	3258			0.8865061
3180	3259			0.8865061
3181	3260			0.8806162
3182	3261			0.8546402
3183	3262			0.8585524
3184	3263			0.8468532
3185	3264			0.8071041
3186	3265			0.8071041
3187	3266			0.7867362
3188	3267			0.76177615
3189	3268			0.7495243
3190	3269			0.7494538
3191	3270			0.7498301
3192	3271			0.7498301
3193	3272			0.75013214
3194	3273			0.75889146
3195	3274			0.7562196
3196	3275			0.75819296
3197	3276	0.8917293	0.6781955	0.76996267
3198	3277	0.9051948	0.72077924	0.7828579
3199	3278	0.91417277	0.72670805	0.7835167
3200	3279	0.91417277	0.72670805	0.7835167
3201	3280	0.91417277	0.72670805	0.7835167
3202	3281	0.91417277	0.72670805	0.7835167
3203	3282	0.91417277	0.72670805	0.7835167
3204	3283	0.91417277	0.72670805	0.7835167
3205	3284	0.91417277	0.72670805	0.7835167
3206	3285	0.90118575	0.708498	0.78575665
3207	3286	0.90118575	0.708498	0.78575665
3208	3287	0.90118575	0.708498	0.7789563
3209	3288	0.90118575	0.708498	0.7789563
3210	3289	0.90118575	0.708498	0.7789563
3211	3290	0.8921739	0.71304345	0.7662708
3212	3291	0.89615387	0.7407692	0.7728186
3213	3292	0.8981196	0.69435894	0.74094176
3214	3293	0.8980464	0.6715507	0.7362546
3215	3294	0.89053094	0.7055282	0.7357405
3216	3295	0.89053094	0.7055282	0.7376114
3217	3296	0.882266	0.7349754	0.73377466
3218	3297	0.89276975	0.7592881	0.74714357
3219	3298	0.9008064	0.7798387	0.7579993
3220	3299	0.9008064	0.7798387	0.7563239
3221	3300	0.9008064	0.7798387	0.74723244
3222	3301	0.9072581	0.79105574	0.75426316
3223	3302	0.9072581	0.79105574	0.7443592
3224	3303	0.901738	0.7944519	0.72492504
3225	3304	0.901738	0.7944519	0.74026567
3226	3305	0.89946526	0.779068	0.71503574
3227	3306	0.89946526	0.779068	0.71503574
3228	3307	0.89946526	0.779068	0.71503574
3229	3308	0.89946526	0.779068	0.71503574
3230	3309	0.8977591	0.78711486	0.71734905
3231	3310	0.8962677	0.7848134	0.71177036
3232	3311	0.8847795	0.799431	0.70737207
3233	3312	0.8847795	0.799431	0.70737207
3234	3313	0.8847795	0.799431	0.7125104
3235	3314	0.89101654	0.8131087	0.7121404
3236	3315	0.88218623	0.81578946	0.6840174
3237	3316	0.8780488	0.81463414	0.6539209
3238	3317	0.8750871	0.81114984	0.63036174
3239	3318	0.8310036	0.8123658	0.58743715
3240	3319	0.8287839	0.8162495	0.5848342
3241	3320	0.8287839	0.8162495	0.60933113
3242	3321	0.8287839	0.8162495	0.6138542
3243	3322	0.8287839	0.8162495	0.6138542
3244	3323	0.8287839	0.8162495	0.6138542
3245	3324	0.8287839	0.8162495	0.62677944
3246	3325	0.8287839	0.8162495	0.6218665
3247	3326	0.83441985	0.82469434	0.64467937
3248	3327	0.84416485	0.83191144	0.66442686
3249	3328	0.84416485	0.83191144	0.66442686
3250	3329	0.84600943	0.82585067	0.65072465
3251	3330	0.8484998	0.8198218	0.6436633
3252	3331	0.8484998	0.8198218	0.6436633
3253	3332	0.85115176	0.8158747	0.64465004
3254	3333	0.8539148	0.8122797	0.6463768
3255	3334	0.8441453	0.8020015	0.6242424
3256	3335	0.8413939	0.80552727	0.63002115
3257	3336	0.8483033	0.8169421	0.6496124
3258	3337	0.8531661	0.8269495	0.67174065
3259	3338	0.8495488	0.83724093	0.67411655
3260	3339	0.8495488	0.83724093	0.67411655
3261	3340	0.84307766	0.8284105	0.65399885
3262	3341	0.8371622	0.8324622	0.6575642
3263	3342	0.8210364	0.83440703	0.6585366
3264	3343	0.81615055	0.8413258	0.6630662
3265	3344	0.79489523	0.86188424	0.7036585
3266	3345	0.79489523	0.86188424	0.7036585
3267	3346	0.7830574	0.86852103	0.71369606
3268	3347	0.77331847	0.90632117	0.7433198
3269	3348	0.77331847	0.90632117	0.7433198
3270	3349	0.76358265	0.9037588	0.7384834
3271	3350	0.76451236	0.9059163	0.7329959
3272	3351	0.76451236	0.9059163	0.7329959
3273	3352	0.7482628	0.89938176	0.7124412
3274	3353	0.7317883	0.8933673	0.694642
3275	3354	0.7189652	0.8909196	0.6900901
3276	3355	0.72582114	0.8888578	0.70756304
3277	3356	0.7406219	0.89006037	0.7127578
3278	3357	0.7566659	0.891894	0.703285
3279	3358	0.75925463	0.8891117	0.70454544
3280	3359	0.75925463	0.8891117	0.70454544
3281	3360	0.75925463	0.8891117	0.70454544
3282	3361	0.7276339	0.88883793	0.68220013
3283	3362	0.721199	0.88745713	0.6756303
3284	3363	0.7254006	0.89400864	0.67310166
3285	3364	0.72586095	0.8933673	0.6503082
3286	3365	0.7153103	0.8907593	0.6522048
3287	3366	0.7153103	0.8907593	0.6522048
