	0
7847	0
7848	0
7849	0
7850	0
7851	0
7852	0
7853	0
7854	0
7855	0
7856	0
7857	0
7858	0
7859	0
7860	0
7861	0
7862	0
7863	0
7864	0
7865	0
7866	0
7867	0
7868	0
7869	0
7870	0
7871	0
7872	0
7873	0
7874	0
7875	0
7876	0
7877	0
7878	0
7879	0
7880	0
7881	0
7882	0
7883	0
7884	0
7885	0
7886	0
7887	0
7888	0
7889	0
7890	0
7891	0
7892	0
7893	0
7894	0
7895	0
7896	0
7897	0
7898	0
7899	0
7900	0
7901	0
7902	0
7903	0
7904	0
7905	0
7906	0
7907	0
7908	0
7909	0
7910	0
7911	0
7912	0
7913	0
7914	0
7915	0
7916	0
7917	0
7918	0
7919	0
7920	0
7921	0
7922	0
7923	0
7924	0
7925	0
7926	0
7927	0
7928	0
7929	4682
7930	4683
7931	4683
7932	4683
7933	4683
7934	4683
7935	4683
7936	4683
7937	4683
7938	4685
7939	4685
7940	4688
7941	4688
7942	4688
7943	4688
7944	4688
7945	4688
7946	4688
7947	4688
7948	4688
7949	4688
7950	4688
7951	4688
7952	4688
7953	4688
7954	4688
7955	4688
7956	4688
7957	4688
7958	4688
7959	4688
7960	4688
7961	4688
7962	4688
7963	4688
7964	4688
7965	4688
7966	4688
7967	4688
7968	4688
7969	4688
7970	4688
7971	4688
7972	4691
7973	4691
7974	4691
7975	4692
7976	4692
7977	4692
7978	4692
7979	4692
7980	4692
7981	4693
7982	4695
7983	4700
7984	4700
7985	4701
7986	4702
7987	4702
7988	4702
7989	4702
7990	4701
7991	4701
7992	4701
7993	4701
7994	4701
7995	4701
7996	4701
7997	4701
7998	4701
7999	4701
8000	4701
8001	4701
8002	4701
8003	4701
8004	4701
8005	4701
8006	4701
8007	4701
8008	4701
8009	4701
8010	4701
8011	4701
8012	0
8013	0
8014	0
8015	0
8016	0
8017	0
8018	0
8019	0
8020	0
8021	0
8022	0
8023	0
8024	0
8025	0
8026	0
8027	0
8028	0
8029	0
8030	0
8031	113
8032	111
8033	111
8034	107
8035	107
8036	108
8037	110
8038	109
8039	109
8040	109
8041	109
8042	109
8043	110
8044	108
8045	107
8046	111
8047	111
8048	110
8049	107
8050	111
8051	111
8052	112
8053	111
8054	111
8055	111
8056	107
8057	109
8058	104
8059	109
8060	111
8061	110
8062	107
8063	110
8064	109
8065	106
8066	105
8067	113
8068	107
8069	109
8070	108
8071	110
8072	111
8073	107
8074	109
8075	105
8076	111
8077	110
8078	111
8079	102
8080	110
8081	110
8082	106
8083	106
8084	105
8085	103
8086	102
8087	108
8088	111
8089	103
8090	108
8091	108
8092	109
8093	109
8094	109
8095	109
8096	103
8097	111
8098	107
8099	109
8100	106
8101	113
8102	112
8103	110
8104	113
8105	113
8106	111
8107	113
8108	112
8109	113
8110	113
8111	110
8112	111
8113	113
8114	113
8115	112
8116	113
8117	112
8118	113
8119	113
8120	112
8121	113
8122	113
8123	112
8124	112
8125	113
8126	111
8127	112
8128	113
8129	111
8130	113
8131	113
8132	110
8133	113
8134	111
8135	111
8136	113
8137	111
8138	113
8139	112
8140	112
8141	112
8142	113
8143	111
8144	113
8145	113
8146	113
8147	113
8148	113
8149	113
8150	110
8151	112
8152	111
8153	113
8154	109
8155	110
8156	113
8157	108
8158	110
8159	110
8160	107
8161	112
8162	109
8163	108
8164	111
8165	109
8166	105
8167	107
8168	112
8169	112
8170	111
8171	112
8172	108
8173	112
8174	106
8175	106
8176	106
8177	105
8178	111
8179	109
8180	108
8181	105
8182	107
8183	106
8184	105
8185	110
8186	86
8187	104
8188	109
8189	111
8190	98
8191	103
8192	108
8193	110
8194	101
8195	106
8196	109
8197	108
8198	111
8199	107
8200	109
8201	108
8202	106
8203	109
8204	109
8205	109
8206	109
8207	105
8208	110
8209	110
8210	105
8211	107
8212	110
8213	111
8214	0
8215	0
8216	0
8217	0
8218	0
8219	0
8220	0
8221	0
8222	0
8223	0
8224	0
8225	0
8226	0
8227	0
8228	0
8229	0
8230	0
8231	0
8232	0
8233	0
8234	0
8235	0
8236	0
8237	0
8238	0
8239	0
8240	0
8241	0
8242	0
8243	0
8244	0
8245	0
8246	0
8247	0
8248	0
8249	0
8250	0
8251	0
8252	0
8253	0
8254	0
8255	0
8256	0
8257	0
8258	0
8259	0
8260	0
8261	0
8262	0
8263	0
8264	0
8265	0
8266	0
8267	0
8268	0
8269	0
8270	38634
8271	38635
8272	38635
8273	38636
8274	38636
8275	38636
8276	38636
8277	38636
8278	38636
8279	38636
8280	38637
8281	38639
8282	38639
8283	38639
8284	38639
8285	38639
8286	38639
8287	38639
8288	38639
8289	38641
8290	38641
8291	38642
8292	38642
8293	38642
8294	38642
8295	38643
8296	38644
8297	38644
8298	38644
8299	38644
8300	38644
8301	38644
8302	38644
8303	38644
8304	38644
8305	38644
8306	38645
8307	38645
8308	38645
8309	38645
8310	38645
8311	38646
8312	38646
8313	38646
8314	38646
8315	38647
8316	38648
8317	38648
8318	38648
8319	38648
8320	38648
8321	38647
8322	38647
8323	38647
8324	38649
8325	38644
8326	38637
8327	38637
8328	38637
8329	38636
8330	38635
8331	38613
8332	38612
8333	38611
8334	38611
8335	38611
8336	38610
8337	38610
8338	38610
8339	38609
8340	38609
8341	38609
8342	38605
8343	38560
8344	38560
8345	38563
8346	38557
8347	38555
8348	38547
8349	38547
8350	38548
8351	38546
8352	38544
8353	38536
8354	38537
8355	38537
8356	38535
8357	38535
8358	38521
8359	38474
8360	38474
8361	38474
8362	38474
8363	38474
8364	38474
8365	38474
8366	38470
8367	38467
8368	38467
8369	38464
8370	38400
8371	38400
8372	38400
8373	38399
8374	38396
8375	38395
8376	38393
8377	38393
8378	38392
8379	38389
8380	38389
8381	38388
8382	38388
8383	38386
8384	38379
8385	38378
8386	38363
8387	0
8388	0
8389	0
8390	0
8391	0
8392	0
8393	0
8394	0
8395	0
8396	0
8397	0
8398	0
8399	0
8400	0
8401	0
8402	0
8403	0
8404	0
8405	0
8406	0
8407	0
8408	0
8409	0
8410	0
8411	0
8412	0
8413	0
8414	0
8415	0
8416	0
8417	0
8418	0
8419	0
8420	0
8421	0
8422	0
8423	0
8424	0
8425	0
8426	0
8427	0
8428	0
8429	0
8430	0
8431	0
8432	0
8433	0
8434	0
8435	0
8436	0
8437	0
8438	0
8439	0
8440	0
8441	0
8442	0
8443	0
8444	0
8445	0
8446	0
8447	0
8448	0
8449	0
8450	0
8451	7505
8452	7505
8453	7505
8454	7505
8455	7505
8456	7505
8457	7505
8458	7505
8459	7505
8460	7503
8461	7503
8462	7503
8463	7503
8464	7503
8465	7503
8466	7503
8467	7503
8468	7503
8469	7503
8470	7506
8471	7506
8472	7506
8473	7506
8474	7506
8475	7506
8476	7506
8477	7506
8478	7506
8479	7506
8480	7507
8481	7507
8482	7508
8483	7510
8484	7509
8485	7509
8486	7509
8487	7509
8488	7510
8489	7510
8490	7510
8491	7510
8492	7510
8493	7510
8494	7510
8495	7510
8496	7510
8497	7510
8498	7510
8499	7510
8500	7510
8501	7510
8502	7510
8503	7513
8504	7513
8505	7513
8506	7513
8507	7513
8508	7513
8509	7513
8510	7514
8511	7512
8512	7512
8513	7505
8514	7505
8515	7501
8516	7500
8517	7500
8518	7500
8519	7500
8520	7500
8521	7498
8522	7484
8523	7484
8524	7484
8525	7481
8526	7475
8527	7445
8528	7445
8529	7444
8530	7446
8531	7444
8532	7443
8533	7443
8534	7440
8535	7440
8536	7436
8537	7436
8538	7435
8539	7432
8540	7424
8541	7424
8542	7423
8543	7423
8544	7423
8545	7423
8546	7414
8547	7381
8548	7379
8549	7377
8550	7373
8551	7372
8552	7370
8553	7360
8554	7348
8555	7342
8556	7268
8557	7267
8558	7267
8559	7273
8560	7270
8561	7268
8562	7268
8563	7268
8564	7266
8565	7267
8566	7266
8567	7260
8568	7258
8569	7257
8570	7257
8571	7257
8572	7257
8573	7257
8574	7257
8575	7257
8576	7255
8577	7250
8578	7249
8579	7248
8580	7247
8581	7247
8582	7247
8583	7246
8584	7233
8585	7233
8586	7233
8587	7232
8588	7231
8589	7230
8590	7228
8591	7225
8592	7168
8593	7167
8594	7164
8595	7161
8596	0
8597	0
8598	0
8599	0
8600	0
8601	0
8602	0
8603	0
8604	0
8605	0
8606	0
8607	0
8608	0
8609	0
8610	0
8611	0
8612	0
8613	0
8614	0
8615	0
8616	0
8617	0
8618	0
8619	0
8620	0
8621	0
8622	0
8623	0
8624	0
8625	0
8626	0
8627	0
8628	0
8629	0
8630	0
8631	0
8632	0
8633	0
8634	0
8635	0
8636	0
8637	0
8638	0
8639	0
8640	0
8641	0
8642	0
8643	0
8644	0
8645	0
8646	0
8647	0
8648	0
8649	0
8650	0
8651	0
8652	0
8653	0
8654	0
8655	0
8656	0
8657	0
8658	0
8659	0
8660	0
8661	0
8662	0
8663	0
8664	0
8665	0
8666	0
8667	0
8668	0
8669	0
8670	0
8671	0
8672	0
8673	0
8674	0
8675	0
8676	0
8677	0
8678	0
8679	0
8680	0
8681	0
8682	0
8683	0
8684	0
8685	0
8686	0
8687	0
8688	0
8689	0
8690	0
8691	0
8692	0
8693	0
8694	0
8695	0
8696	0
8697	0
8698	0
8699	0
8700	0
8701	0
8702	0
8703	0
8704	0
8705	0
8706	0
8707	0
8708	0
8709	0
8710	0
8711	0
8712	0
8713	0
8714	9942
8715	9942
8716	9942
8717	9942
8718	9963
8719	9963
8720	9963
8721	9963
8722	9963
8723	9963
8724	9964
8725	9965
8726	9965
8727	9966
8728	9966
8729	9966
8730	9966
8731	9966
8732	9966
8733	9967
8734	9967
8735	9967
8736	9967
8737	9967
8738	9967
8739	9967
8740	9967
8741	9967
8742	9967
8743	9967
8744	9967
8745	9967
8746	9967
8747	9967
8748	9967
8749	9967
8750	9966
8751	9966
8752	9966
8753	9966
8754	9966
8755	9966
8756	9966
8757	9966
8758	9966
8759	9966
8760	9966
8761	9966
8762	9965
8763	9965
8764	9965
8765	9966
8766	9967
8767	9966
8768	9967
8769	9968
8770	9968
8771	9968
8772	9968
8773	9968
8774	9968
8775	9971
8776	9970
8777	9969
8778	9968
8779	9968
8780	9968
8781	9968
8782	9968
8783	9968
8784	9967
8785	9966
8786	9966
8787	9966
8788	9966
8789	9966
8790	9966
8791	9965
8792	9964
8793	9964
8794	9964
8795	9964
8796	9963
8797	9963
8798	9963
8799	9962
8800	9962
8801	9962
8802	9962
8803	9961
8804	9961
8805	9961
8806	9961
8807	9961
8808	9960
8809	9959
8810	9959
8811	9959
8812	0
8813	0
8814	0
8815	0
8816	0
8817	0
8818	0
8819	0
8820	0
8821	0
8822	0
8823	0
8824	0
8825	0
8826	0
8827	0
8828	0
8829	0
8830	0
8831	934367
8832	934383
8833	934389
8834	934396
8835	934403
8836	934412
8837	934415
8838	934422
8839	934425
8840	934431
8841	934438
8842	934447
8843	934459
8844	934463
8845	934467
8846	934477
8847	934486
8848	934493
8849	934512
8850	934517
8851	934515
8852	934517
8853	934522
8854	934526
8855	934529
8856	934529
8857	934531
8858	934531
8859	934524
8860	934488
8861	934475
8862	934467
8863	934465
8864	934460
8865	934458
8866	934455
8867	934456
8868	934453
8869	934452
8870	934447
8871	934447
8872	934438
8873	934440
8874	934439
8875	934444
8876	934447
8877	934448
8878	934463
8879	934468
8880	934491
8881	934637
8882	934680
8883	934687
8884	934710
8885	934715
8886	934722
8887	934727
8888	934731
8889	934733
8890	934743
8891	934744
8892	934752
8893	934749
8894	934676
8895	934674
8896	934667
8897	934666
8898	934668
8899	934669
8900	934664
8901	934662
8902	934670
8903	934673
8904	934664
8905	934683
8906	934690
8907	934686
8908	934687
8909	934697
8910	934694
8911	934695
8912	934725
8913	934725
8914	934721
8915	934741
8916	934738
8917	934732
8918	934728
8919	934716
8920	934696
8921	934680
8922	934678
8923	934684
8924	934682
8925	934672
8926	934657
8927	934630
8928	933664
8929	933601
8930	933584
8931	933482
8932	933460
8933	933452
8934	933432
8935	933410
8936	933359
8937	933315
8938	933299
8939	933001
8940	932959
8941	932951
8942	932945
8943	932924
8944	932929
8945	932900
8946	932885
8947	932766
8948	932750
8949	932734
8950	932679
8951	932643
8952	932426
8953	930976
8954	929534
8955	929150
8956	929140
8957	929063
8958	929049
8959	928925
8960	928831
8961	928453
8962	928085
8963	927936
8964	927665
8965	927631
8966	927595
8967	927505
8968	927467
8969	927359
8970	927205
8971	927223
8972	927189
8973	927155
8974	927148
8975	927088
8976	927074
8977	926995
8978	926838
8979	926833
8980	926250
8981	926225
8982	926187
8983	926136
8984	926133
8985	926105
8986	926099
8987	926070
8988	926024
8989	926010
8990	925992
8991	925980
8992	925966
8993	925883
8994	925871
8995	925843
8996	925807
8997	925809
8998	925782
8999	925682
9000	0
9001	0
9002	0
9003	0
9004	0
9005	0
9006	0
9007	0
9008	0
9009	0
9010	0
9011	0
9012	0
9013	0
9014	0
9015	0
9016	0
9017	0
9018	0
9019	0
9020	0
9021	0
9022	0
9023	0
9024	0
9025	0
9026	0
9027	0
9028	0
9029	0
9030	0
9031	0
9032	0
9033	0
9034	6110718
9035	6110748
9036	6110769
9037	6110794
9038	6110811
9039	6110843
9040	6110855
9041	6110877
9042	6110904
9043	6110920
9044	6110947
9045	6110986
9046	6111027
9047	6111050
9048	6111064
9049	6111080
9050	6111123
9051	6111125
9052	6111159
9053	6111242
9054	6111301
9055	6111359
9056	6111398
9057	6111408
9058	6111424
9059	6111458
9060	6111474
9061	6111552
9062	6111609
9063	6111605
9064	6111634
9065	6111631
9066	6111635
9067	6111717
9068	6111788
9069	6111801
9070	6111825
9071	6111802
9072	6111899
9073	6111921
9074	6111936
9075	6111944
9076	6111984
9077	6111993
9078	6112006
9079	6112023
9080	6112067
9081	6112095
9082	6112207
9083	6112267
9084	6112359
9085	6112443
9086	6112588
9087	6112652
9088	6112661
9089	6112734
9090	6112742
9091	6112750
9092	6115540
9093	6115556
9094	6115578
9095	6115592
9096	6115595
9097	6115615
9098	6115633
9099	6115655
9100	6115738
9101	6114811
9102	6114828
9103	6114911
9104	6114998
9105	6114963
9106	6114936
9107	6114743
9108	6114742
9109	6114719
9110	6114690
9111	6114677
9112	6114653
9113	6114605
9114	6114546
9115	6114417
9116	6113009
9117	6112977
9118	6112957
9119	6112254
9120	6112245
9121	6112205
9122	6112117
9123	6112091
9124	6112069
9125	6110925
9126	6110861
9127	6110801
9128	6110784
9129	6110361
9130	6110336
9131	6109748
9132	6109796
9133	6109785
9134	6109778
9135	6109750
9136	6109728
9137	6109705
9138	6109676
9139	6109523
9140	6109003
9141	6109025
9142	6108987
9143	6108898
9144	6108854
9145	6109154
9146	6109157
9147	6109023
9148	6108917
9149	6108639
9150	6108555
9151	6106864
9152	6094418
9153	6093623
9154	6093387
9155	6093299
9156	6093287
9157	6093157
9158	6092930
9159	6092746
9160	6090756
9161	6090732
9162	6090701
9163	6090573
9164	6089629
9165	6089567
9166	6089544
9167	6089372
9168	6089245
9169	6089167
9170	6089044
9171	6088951
9172	6088854
9173	6088682
9174	6088659
9175	6088590
9176	6088549
9177	6088553
9178	6088511
9179	6088510
9180	6088475
9181	6088329
9182	6088328
9183	6088227
9184	6088184
9185	6088093
9186	6088066
9187	6087993
9188	6087988
9189	6087845
9190	6087768
9191	6087717
9192	6087587
9193	6087491
9194	6087379
9195	6087185
9196	6086929
9197	6085130
9198	6085034
9199	6084929
9200	6084768
9201	6084620
9202	6084461
9203	6084364
9204	6084122
9205	6083202
9206	6080363
9207	6080271
9208	6079579
9209	6079557
9210	6079411
9211	6079098
9212	6078006
9213	0
9214	0
9215	0
9216	0
9217	0
9218	0
9219	0
9220	0
9221	0
9222	0
9223	0
9224	0
9225	0
9226	0
9227	0
9228	0
9229	0
9230	0
9231	0
9232	0
9233	0
9234	0
9235	0
9236	0
9237	0
9238	0
9239	0
9240	0
9241	0
9242	4794861
9243	4794901
9244	4794918
9245	4794938
9246	4794991
9247	4795006
9248	4795018
9249	4795029
9250	4795054
9251	4795068
9252	4795094
9253	4795115
9254	4795124
9255	4795136
9256	4795153
9257	4795225
9258	4795253
9259	4795284
9260	4795296
9261	4795326
9262	4795338
9263	4795363
9264	4795407
9265	4795416
9266	4795426
9267	4795434
9268	4795452
9269	4795458
9270	4795489
9271	4795522
9272	4795590
9273	4795608
9274	4795643
9275	4795677
9276	4795732
9277	4795762
9278	4795803
9279	4795812
9280	4795888
9281	4795909
9282	4795912
9283	4796026
9284	4796100
9285	4796146
9286	4796244
9287	4796413
9288	4796914
9289	4797174
9290	4797362
9291	4798388
9292	4798526
9293	4806571
9294	4809084
9295	4809932
9296	4809995
9297	4810039
9298	4810077
9299	4810132
9300	4810123
9301	4810144
9302	4810203
9303	4810216
9304	4810212
9305	4809818
9306	4809829
9307	4809846
9308	4809860
9309	4809854
9310	4809862
9311	4809840
9312	4809711
9313	4809721
9314	4809748
9315	4809741
9316	4809748
9317	4809755
9318	4809738
9319	4809719
9320	4809713
9321	4809707
9322	4809702
9323	4809650
9324	4809648
9325	4809641
9326	4809694
9327	4809698
9328	4809705
9329	4809606
9330	4809561
9331	4809519
9332	4809513
9333	4809496
9334	4809633
9335	4809629
9336	4809701
9337	4809766
9338	4809743
9339	4809745
9340	4809793
9341	4809726
9342	4809713
9343	4809583
9344	4809670
9345	4809282
9346	4809172
9347	4809159
9348	4808993
9349	4808257
9350	4808180
9351	4807879
9352	4807438
9353	4807210
9354	4807016
9355	4806826
9356	4806686
9357	4806657
9358	4806554
9359	4806439
9360	4806261
9361	4805995
9362	4805946
9363	4805834
9364	4802258
9365	4802068
9366	4801856
9367	4801649
9368	4801643
9369	4801585
9370	4801526
9371	4801500
9372	4801525
9373	4801507
9374	4801497
9375	4801179
9376	4800785
9377	4800605
9378	4800478
9379	4799970
9380	4799914
9381	4799825
9382	4799697
9383	4799612
9384	4799581
9385	4799520
9386	4799505
9387	4799325
9388	4799313
9389	4799165
9390	4799079
9391	4798813
9392	4798787
9393	4798608
9394	4798560
9395	4798508
9396	4798337
9397	4798316
9398	4798298
9399	4798175
9400	4798014
9401	4797887
9402	4797784
9403	4797628
9404	4797521
9405	4797343
9406	4797222
9407	4797075
9408	0
9409	0
9410	0
9411	0
9412	0
9413	0
9414	0
9415	0
9416	0
9417	0
9418	0
9419	0
9420	0
9421	0
9422	0
9423	0
9424	0
9425	0
9426	0
9427	0
9428	0
9429	0
9430	0
9431	0
9432	0
9433	0
9434	0
9435	0
9436	0
9437	0
9438	0
9439	0
9440	0
9441	0
9442	0
9443	0
9444	0
9445	0
9446	0
9447	0
9448	0
9449	0
9450	0
9451	0
9452	395846
9453	396109
9454	396115
9455	396127
9456	396131
9457	396134
9458	396138
9459	396142
9460	396145
9461	396202
9462	396211
9463	396226
9464	396228
9465	396233
9466	396234
9467	396239
9468	396242
9469	396245
9470	396248
9471	396250
9472	396249
9473	396249
9474	396251
9475	396252
9476	396257
9477	396257
9478	396259
9479	396272
9480	396274
9481	396274
9482	396278
9483	396280
9484	396280
9485	396280
9486	396283
9487	396290
9488	396291
9489	396294
9490	396296
9491	396302
9492	396305
9493	396313
9494	396313
9495	396294
9496	396301
9497	396303
9498	396334
9499	396345
9500	396426
9501	396451
9502	396521
9503	396524
9504	396538
9505	396539
9506	396542
9507	396543
9508	396557
9509	396558
9510	396593
9511	396593
9512	396599
9513	396620
9514	396622
9515	396639
9516	396640
9517	396647
9518	396645
9519	396647
9520	396653
9521	396631
9522	396647
9523	396644
9524	396633
9525	396631
9526	396629
9527	396629
9528	396633
9529	396592
9530	396574
9531	396571
9532	396540
9533	396540
9534	396538
9535	396537
9536	396519
9537	396520
9538	396506
9539	396490
9540	396456
9541	396448
9542	396432
9543	396439
9544	396440
9545	396415
9546	396388
9547	396356
9548	396345
9549	396303
9550	396208
9551	396204
9552	396206
9553	396113
9554	396120
9555	396101
9556	396038
9557	396042
9558	396027
9559	396014
9560	395994
9561	396010
9562	396019
9563	396044
9564	396035
9565	395845
9566	395661
9567	395615
9568	395580
9569	395554
9570	395420
9571	395404
9572	395364
9573	395253
9574	395258
9575	395227
9576	395243
9577	395208
9578	395201
9579	395199
9580	395203
9581	395193
9582	395197
9583	395215
9584	395192
9585	395188
9586	395185
9587	395186
9588	395148
9589	395143
9590	395139
9591	395070
9592	395068
9593	395058
9594	395036
9595	395033
9596	395006
9597	394994
9598	394991
9599	394986
9600	394928
9601	394572
9602	394490
9603	394474
9604	394439
9605	394448
9606	394445
9607	394442
9608	394418
9609	394405
9610	394393
9611	394375
9612	394347
9613	394327
9614	394276
9615	394270
9616	394245
9617	0
9618	0
9619	0
9620	0
9621	0
9622	0
9623	0
9624	0
9625	0
9626	0
9627	0
9628	0
9629	0
9630	0
9631	0
9632	0
9633	0
9634	0
9635	0
9636	0
9637	0
9638	0
9639	0
9640	0
9641	0
9642	0
9643	0
9644	0
9645	0
9646	0
9647	0
9648	0
9649	0
9650	0
9651	0
9652	0
9653	0
9654	0
9655	0
9656	345
9657	345
9658	345
9659	345
9660	345
9661	345
9662	345
9663	345
9664	345
9665	345
9666	345
9667	345
9668	345
9669	347
9670	350
9671	353
9672	353
9673	354
9674	355
9675	355
9676	355
9677	355
9678	355
9679	355
9680	355
9681	356
9682	356
9683	356
9684	356
9685	356
9686	358
9687	358
9688	358
9689	358
9690	358
9691	358
9692	359
9693	359
9694	360
9695	362
9696	363
9697	392
9698	393
9699	393
9700	393
9701	393
9702	393
9703	394
9704	395
9705	395
9706	395
9707	395
9708	395
9709	395
9710	394
9711	395
9712	393
9713	393
9714	393
9715	393
9716	393
9717	394
9718	394
9719	394
9720	394
9721	394
9722	390
9723	390
9724	386
9725	379
9726	378
9727	378
9728	375
9729	376
9730	377
9731	377
9732	377
9733	377
9734	377
9735	373
9736	373
9737	374
9738	374
9739	374
9740	377
9741	377
9742	375
9743	377
9744	377
9745	377
9746	377
9747	377
9748	377
9749	377
9750	376
9751	376
9752	376
9753	376
9754	376
9755	376
9756	375
9757	375
9758	375
9759	373
9760	373
9761	373
9762	373
9763	373
9764	373
9765	373
9766	373
9767	373
9768	372
9769	372
9770	368
9771	368
9772	368
9773	368
9774	368
9775	368
9776	368
9777	346
9778	340
9779	337
9780	333
9781	333
9782	332
9783	332
9784	332
9785	332
9786	332
9787	332
9788	332
9789	332
9790	330
9791	330
9792	330
9793	330
9794	330
9795	330
9796	329
9797	329
9798	329
9799	0
9800	0
9801	0
9802	0
9803	0
9804	0
9805	0
9806	0
9807	0
9808	0
9809	0
9810	0
9811	0
9812	0
9813	0
9814	0
9815	0
9816	0
9817	0
9818	0
9819	0
9820	0
9821	0
9822	0
9823	0
9824	0
9825	0
9826	0
9827	0
9828	0
9829	0
9830	0
9831	0
9832	0
9833	0
9834	0
9835	0
9836	0
9837	0
9838	0
9839	0
9840	0
9841	0
9842	0
9843	0
9844	0
9845	0
9846	0
9847	0
9848	0
9849	0
9850	0
9851	0
9852	0
9853	0
9854	0
9855	0
9856	0
9857	0
9858	0
9859	0
9860	0
9861	0
9862	0
9863	0
9864	0
9865	0
9866	0
9867	0
9868	0
9869	0
9870	28828
9871	28828
9872	28828
9873	28828
9874	28828
9875	28828
9876	28828
9877	28828
9878	28828
9879	28828
9880	28828
9881	28829
9882	28829
9883	28829
9884	28829
9885	28831
9886	28834
9887	28835
9888	28835
9889	28835
9890	28835
9891	28835
9892	28835
9893	28835
9894	28835
9895	28835
9896	28835
9897	28837
9898	28837
9899	28838
9900	28838
9901	28838
9902	28839
9903	28839
9904	28839
9905	28839
9906	28840
9907	28840
9908	28840
9909	28840
9910	28840
9911	28840
9912	28840
9913	28840
9914	28840
9915	28840
9916	28840
9917	28840
9918	28840
9919	28840
9920	28840
9921	28840
9922	28842
9923	28842
9924	28842
9925	28843
9926	28843
9927	28938
9928	28938
9929	28938
9930	28962
9931	28962
9932	28957
9933	28957
9934	28956
9935	28956
9936	28956
9937	28956
9938	28956
9939	28956
9940	28955
9941	28955
9942	28955
9943	28955
9944	28955
9945	28955
9946	28954
9947	28954
9948	28954
9949	28955
9950	28955
9951	28955
9952	28955
9953	28956
9954	28956
9955	28956
9956	28956
9957	28957
9958	28955
9959	28955
9960	28947
9961	28947
9962	28948
9963	28947
9964	28945
9965	28945
9966	28945
9967	28944
9968	28944
9969	28943
9970	28943
9971	28943
9972	28943
9973	28942
9974	28914
9975	28914
9976	28914
9977	28914
9978	28915
9979	28915
9980	28915
9981	28916
9982	28917
9983	28917
9984	28902
9985	28901
9986	28900
9987	28899
9988	28899
9989	28896
9990	28896
9991	28896
9992	28895
9993	28895
9994	28895
9995	28895
9996	28895
9997	28895
9998	28895
9999	28895
10000	28894
10001	28894
10002	28892
10003	28892
10004	28893
10005	28892
10006	28887
10007	28888
10008	28888
10009	28888
10010	28888
10011	28888
10012	28884
10013	28883
10014	28883
10015	28880
10016	28880
10017	28880
10018	0
10019	0
10020	0
10021	0
10022	0
10023	0
10024	0
10025	0
10026	0
10027	0
10028	0
10029	0
10030	0
10031	0
10032	0
10033	0
10034	0
10035	0
10036	0
10037	0
10038	0
10039	0
10040	0
10041	0
10042	0
10043	0
10044	0
10045	0
10046	0
10047	698300
10048	720874
10049	729912
10050	733610
10051	724874
10052	728268
10053	746656
10054	733687
10055	747271
10056	733454
10057	724213
10058	721613
10059	725851
10060	720780
10061	709627
10062	732734
10063	741021
10064	711592
10065	708637
10066	727772
10067	742861
10068	748269
10069	751058
10070	750070
10071	715076
10072	728504
10073	736779
10074	743886
10075	750083
10076	739878
10077	753366
10078	739434
10079	740637
10080	740760
10081	744166
10082	751946
10083	740280
10084	752229
10085	730043
10086	744822
10087	751504
10088	747386
10089	751668
10090	754438
10091	751495
10092	740872
10093	747318
10094	752227
10095	752572
10096	739422
10097	743978
10098	751861
10099	733804
10100	753112
10101	750781
10102	755313
10103	754851
10104	752928
10105	740067
10106	750504
10107	755138
10108	752968
10109	748306
10110	755112
10111	756854
10112	749492
10113	755640
10114	755897
10115	752195
10116	748289
10117	756447
10118	755681
10119	753584
10120	752677
10121	743411
10122	752205
10123	752758
10124	754766
10125	749962
10126	754602
10127	752140
10128	754059
10129	756838
10130	754649
10131	750613
10132	753846
10133	752754
10134	754840
10135	755665
10136	747859
10137	752947
10138	751924
10139	744547
10140	749514
10141	735565
10142	751230
10143	755440
10144	755891
10145	757346
10146	750011
10147	751695
10148	751032
10149	750301
10150	755006
10151	753075
10152	755963
10153	756056
10154	754756
10155	752917
10156	750330
10157	753775
10158	753971
10159	757317
10160	755366
10161	751704
10162	755964
10163	758100
10164	756194
10165	753297
10166	757565
10167	755300
10168	749631
10169	737072
10170	733004
10171	733203
10172	744961
10173	746016
10174	743530
10175	727628
10176	738806
10177	752151
10178	750777
10179	746499
10180	743546
10181	745701
10182	723367
10183	745314
10184	749474
10185	743759
10186	0
10187	0
10188	0
10189	0
10190	0
10191	0
10192	0
10193	0
10194	0
10195	0
10196	0
10197	0
10198	0
10199	0
10200	0
10201	0
10202	0
10203	0
10204	0
10205	0
10206	0
10207	0
10208	0
10209	0
10210	0
10211	0
10212	0
10213	0
10214	0
10215	0
10216	0
10217	0
10218	0
10219	0
10220	0
10221	0
10222	0
10223	0
10224	0
10225	0
10226	0
10227	0
10228	0
10229	0
10230	0
10231	0
10232	0
10233	0
10234	0
10235	0
10236	0
10237	0
10238	0
10239	0
10240	0
10241	0
10242	0
10243	0
10244	0
10245	0
10246	0
10247	0
10248	0
10249	0
10250	0
10251	0
10252	0
10253	0
10254	0
10255	0
10256	0
10257	0
10258	0
10259	0
10260	0
10261	0
10262	0
10263	0
10264	0
10265	0
10266	0
10267	0
10268	0
10269	0
10270	0
10271	0
10272	0
10273	0
10274	0
10275	0
10276	216997
10277	217000
10278	217000
10279	217001
10280	217006
10281	217012
10282	217022
10283	217023
10284	217025
10285	217025
10286	217024
10287	217026
10288	217027
10289	217028
10290	217027
10291	217030
